0.593635,0.9999,0.035502,0.99468,0.9999,0.00842601,0.943802,0.999472,0.958177,0.9999
0.995119,0.989303,0.944942,0.943909,0.99969,0.910701,0.970844,0.0861445,0.126792,0.99361
0.997515,0.996101,0.999727,0.983705,0.999185,0.999605,0.992218,0.550187,0.997222,0.705995
0.999835,0.85977,0.999854,0.00375331,0.912795,0.999752,0.999828,0.999605,0.973696,0.992197
0.9999,0.9999,0.9999,0.9999,0.931139,0.0564014,0.9999,0.86506,0.999349,0.985555
0.9999,0.0372938,0.9999,0.124619,0.950411,0.996618,0.9999,0.00368897,0.9999,0.00102429
0.894521,0.691543,0.00165061,0.999445,0.999076,0.997397,0.996281,0.9999,0.121086,0.971228
0.73676,0.997674,0.9999,0.999431,0.999839,0.574575,0.9999,0.989727,0.999007,0.9999
0.985145,0.999809,0.999592,0.163116,0.999839,0.19691,0.974933,0.999,0.877481,0.988425
0.756037,0.9999,0.999705,0.0023258,0.9999,0.999857,0.9999,0.999604,0.00112903,0.999218
0.999533,0.984854,0.0045971,0.973242,0.99949,0.8197,0.9999,0.9999,0.948644,0.920282
0.0273297,0.108964,0.9999,0.221657,0.9999,0.999661,0.0844757,0.98164,0.000838698,0.972088
0.696527,0.760196,0.938489,0.890064,0.9999,0.930233,0.9999,0.9999,0.00129138,0.997999
0.889428,0.9999,0.9999,0.44329,0.142495,0.9999,0.530725,0.999796,0.955058,0.937806
0.303224,0.9999,0.508333,0.120483,0.981603,0.99157,0.9999,0.59172,0.9999,0.969845
0.947799,0.00184207,0.863815,0.988832,0.9999,0.863703,0.587795,0.9999,0.99988,0.961681
0.999545,0.999531,0.99908,0.987411,0.0617325,0.918274,0.72753,0.984205,0.142329,0.9999
0.968915,0.9999,0.9999,0.820489,0.999113,0.999873,0.9999,0.813027,0.996795,0.9999
0.432894,0.990829,0.979808,0.945289,0.834523,0.711367,0.9999,0.947984,0.0355536,0.9999
0.9999,0.998202,0.9999,0.97985,0.999858,0.938197,0.9999,0.999647,0.9999,0.998587
0.968966,0.997825,0.175606,0.997578,0.9999,0.0298473,0.249929,0.99985,0.999408,0.992989
0.963768,0.947716,0.991083,0.365886,0.771738,0.949497,0.999894,0.0336971,0.999711,0.932792
0.9999,0.999567,0.998651,0.040614,0.938478,0.994233,0.986706,0.9999,0.727509,0.126203
0.464245,0.0240352,0.877373,0.00286952,0.999685,0.999741,0.987145,0.999061,0.989347,0.723052
0.999718,0.996281,0.999647,0.720774,0.999748,0.884269,0.271463,0.999322,0.824898,0.999263
0.577306,0.9999,0.9999,0.753221,0.999574,0.0312448,0.999842,0.778661,0.841694,0.995419
0.00134829,0.344712,0.993665,0.987165,0.9999,0.978521,0.516491,0.9999,0.0414937,0.9999
0.0270861,0.00985073,0.661855,0.347295,0.384661,0.999531,0.999721,0.00939611,0.96736,0.999499
0.999758,0.786469,0.998905,0.999645,0.801892,0.00025625,0.9999,0.999644,0.978057,0.971654
0.530371,0.330974,0.9999,0.9999,0.796919,0.982446,0.9999,0.0336971,0.943221,0.9999
0.882848,0.9999,0.0408219,0.815558,0.871077,0.997365,0.991659,0.996882,0.00301007,0.946691
0.914581,0.998698,0.937543,0.998021,0.999125,0.998996,0.9999,0.959076,0.9999,0.113463
0.994919,0.556481,0.98631,0.9999,0.817544,0.999766,0.0552873,0.999803,0.894494,0.996367
0.999865,0.9999,0.9999,0.999779,0.9999,0.89911,0.99671,0.9999,0.69156,0.9999
0.998697,0.869063,0.997804,0.0172219,0.9999,0.691696,0.897058,0.828086,0.971728,0.985428
0.775587,0.999743,0.99851,0.9999,0.9999,0.952323,0.000894989,0.993566,0.9999,0.9999
0.9955,0.996616,0.792536,0.999854,0.919811,0.998874,0.998447,0.939228,0.997873,0.9999
0.995043,0.9999,0.999698,0.00436083,0.9999,0.998859,0.999746,0.424892,0.529865,0.907711
0.899283,0.999849,0.999576,0.899933,0.999808,0.999237,0.998415,0.999626,0.977664,0.285621
0.999886,0.373575,0.99812,0.105789,0.999303,0.225778,0.999475,0.054706,0.9999,0.99828
0.553188,0.9999,0.999249,0.998064,0.983043,0.379435,0.999755,0.703285,0.938909,0.739412
0.9999,0.731588,0.662786,0.222105,0.985428,0.999636,0.997973,0.95942,0.992935,0.9999
0.0241581,0.996164,0.999876,0.933435,0.99982,0.425907,0.9999,0.0586569,0.995426,0.9999
0.791208,0.999629,0.919161,0.988567,0.909164,0.99988,0.985872,0.9999,0.999846,0.999833
0.999677,0.999594,0.9999,0.995171,0.986644,0.9999,0.999564,0.991406,0.983008,0.996163
0.998685,0.9999,0.388644,0.781762,0.9999,0.12684,0.00903643,0.999384,0.841726,0.9999
0.725314,0.291143,0.999828,0.976933,0.0822037,0.976034,0.9999,0.00226942,0.9999,0.986496
0.983541,0.77671,0.931182,0.944226,0.9999,0.514881,0.872276,0.999871,0.871713,0.960338
0.9999,0.380502,0.999592,0.989615,0.0261791,0.954638,0.979525,0.978768,0.94414,0.000902169
0.99779,0.9999,0.99966,0.342911,0.363207,0.94187,0.946556,0.994993,0.971473,0.986733
0.999351,0.999845,0.999741,0.994266,0.911417,0.976548,0.999215,0.999524,0.985566,0.982459
0.996167,0.934217,0.9999,0.422219,0.999685,0.964753,0.986135,0.999041,0.998161,0.053591
0.996241,0.9999,0.998604,0.00203476,0.988504,0.999826,0.9999,0.580031,0.999202,0.999
0.9999,0.567347,0.999415,0.803485,0.9999,0.943318,0.966766,0.874627,0.9999,0.998872
0.970977,0.513673,0.989044,0.998778,0.9999,0.999766,0.744319,0.860808,0.471563,0.991505
0.989349,0.999741,0.237641,0.981512,0.910213,0.996422,0.998631,0.772866,0.088599,0.982216
0.8082,0.875504,0.999897,0.999647,0.000100018,0.991129,0.998167,0.9999,0.999431,0.994792
0.95461,0.866978,0.834003,0.9999,0.220987,0.999234,0.34374,0.9999,0.837591,0.9999
0.743774,0.998238,0.999879,0.99783,0.93475,0.932768,0.897626,0.968554,0.838979,0.9999
0.0298473,0.9999,0.9999,0.00933554,0.784004,0.617591,0.999849,0.0034514,0.212615,0.0208211
0.991855,0.9999,0.999,0.344798,0.725165,0.324244,0.99124,0.471708,0.999771,0.642282
0.967347,0.9984,0.999017,0.9999,0.998926,0.998791,0.9999,0.983734,0.00228875,0.426249
0.966508,0.4842,0.295956,0.647047,0.999822,0.064049,0.00331537,0.9999,0.5405,0.9999
0.999642,0.00313642,0.9999,0.876214,0.999244,0.999804,0.022548,0.984285,0.464927,0.9999
0.593269,0.999249,0.999541,0.9999,0.9999,0.988922,0.999317,0.921272,0.956662,0.000327631
0.658879,0.9999,0.992073,0.999793,0.000811067,0.991279,0.983004,0.997735,0.000193791,0.475241
0.947977,0.999828,0.999898,0.0353989,0.9999,0.111307,0.998825,0.99182,0.846122,0.120935
0.971674,0.999575,0.999863,0.633631,0.9999,0.536794,0.999512,0.989028,0.999764,0.909164
0.999685,0.849418,0.9999,0.00190173,0.993791,0.148614,0.00256318,0.998966,0.234753,0.00886851
0.156197,0.974259,0.99724,0.922948,0.999825,0.99754,0.9999,0.9999,0.02398,0.935639
0.999886,0.9999,0.999703,0.662853,0.9999,0.985381,0.0552873,0.999802,0.99804,0.9999
0.9999,0.98624,0.9999,0.9999,0.991613,0.99986,0.648625,0.789423,0.999744,0.00451876
0.955656,0.97349,0.978123,0.0336234,0.9999,0.998558,0.996488,0.999738,0.350699,0.998927
0.984875,0.9999,0.998646,0.051773,0.995209,0.822666,0.999281,0.257911,0.972792,0.542245
0.999692,0.999842,0.9999,0.972274,0.996275,0.975115,0.9999,0.9999,0.978381,0.9999
0.924986,0.9999,0.9999,0.995894,0.9999,0.966888,0.984851,0.9999,0.0120802,0.9999
0.86615,0.959888,0.998074,0.9999,0.999612,0.999,0.9999,0.9999,0.0866718,0.999572
0.916468,0.9999,0.999776,0.969577,0.013073,0.718687,0.979364,0.999489,0.99573,0.809555
0.978468,0.9999,0.9999,0.322743,0.9999,0.968894,0.98103,0.578814,0.9999,0.34788
0.896665,0.9999,0.915749,0.9999,0.9999,0.999892,0.9999,0.993859,0.341507,0.93312
0.9999,0.999,0.9999,0.998332,0.945741,0.0168468,0.0343332,0.998074,0.963826,0.98012
0.881597,0.912555,0.958791,0.999356,0.995437,0.999,0.999645,0.998123,0.99523,0.9999
0.0168468,0.9999,0.939228,0.954546,0.0587031,0.999892,0.4412,0.992191,0.997836,0.9999
0.99964,0.9999,0.9999,0.877759,0.986888,0.62916,0.691871,0.9999,0.292329,0.9999
0.999335,0.931223,0.978695,0.688299,0.992022,0.869775,0.999828,0.999773,0.992074,0.9999
0.211432,0.338958,0.612621,0.99944,0.983945,0.941477,0.993873,0.992565,0.9999,0.464662
0.945119,0.63942,0.999011,0.992079,0.00861408,0.999384,0.9999,0.995007,0.976737,0.992149
0.124528,0.999778,0.9999,0.791844,0.9999,0.999661,0.999256,0.977842,0.974439,0.945728
0.00206452,0.534771,0.9999,0.878688,0.995359,0.369203,0.999568,0.970146,0.987127,0.779628
0.999891,0.9999,0.999891,0.99856,0.894761,0.890312,0.9999,0.9999,0.81055,0.443259
0.89001,0.9999,0.939228,0.995173,0.11411,0.999085,0.999441,0.999455,0.978657,0.877563
0.598375,0.999873,0.9999,0.60904,0.81102,0.991606,0.9999,0.237808,0.999761,0.340267
0.970674,0.991229,0.00242832,0.380545,0.9999,0.992992,0.999565,0.999449,0.995525,0.993561
0.359161,0.996378,0.939942,0.9999,0.9999,0.974765,0.999612,0.9999,0.970367,0.99965
0.9999,0.465986,0.9999,0.00371699,0.960676,0.977058,0.703432,0.974165,0.870134,0.998892
