0.00987408,0.805529,0.929214,0.869106,0.997835,0.971847,0.931509,0.984363,0.978224,0.999622,0.236408,0.9999,0.980522,0.992369,0.957191,0.774087,0.818894,0.742277,0.997059,0.986878,0.9999,0.000633892,0.963996,0.997465,0.9999,0.997475,0.957965,0.93506,0.983349,0.71641
0.9999,0.991263,0.9999,0.99656,0.9999,0.971615,0.00154909,0.9999,0.77515,0.9999,0.998854,0.955265,0.968619,0.911009,0.885749,0.993978,0.98989,0.990742,0.0115996,0.999612,0.972454,0.999378,0.90863,0.999877,0.889032,0.999863,0.9999,0.9999,0.0357255,0.998744
0.983502,0.923866,0.893315,0.999639,0.56554,0.320244,0.690149,0.965664,0.355441,0.536399,0.137967,0.959226,0.975072,0.970879,0.999438,0.999343,0.000112841,0.9999,0.983447,0.9999,0.989319,0.531836,0.998785,0.999829,0.999789,0.9999,0.9999,0.9976,0.999822,0.999863
0.999824,0.999177,0.9999,0.9999,0.999682,0.0150495,0.46922,0.973492,0.997775,0.984493,0.997121,0.70697,0.4676,0.850851,0.993388,0.995372,0.952412,0.073438,0.454857,0.999162,0.6994,0.99752,0.569249,0.999563,0.9999,0.9999,0.873782,0.92274,0.001,0.999364
0.999867,0.999151,0.00303276,0.922431,0.9999,0.999767,0.998341,0.900067,0.548426,0.998603,0.984985,0.980604,0.783332,0.181161,0.999102,0.000654788,0.738159,0.768475,0.818129,0.958517,0.98291,0.973971,0.138243,0.9999,0.997132,0.622776,0.99552,0.238419,0.803765,0.299024
0.00417234,0.996121,0.9999,0.995146,0.839911,0.9999,0.999814,0.998441,0.999,0.9999,0.986193,0.996817,0.9999,0.870233,0.992664,0.994188,0.951021,0.777566,0.616169,0.9999,0.669998,0.9999,0.669524,0.989119,0.946959,0.000597538,0.00323074,0.0211441,0.9999,0.9999
0.999852,0.986912,0.980608,0.61967,0.527811,0.981171,0.906453,0.0508107,0.9999,0.474388,0.990649,0.382678,0.99984,0.9999,0.997946,0.951972,0.00219517,0.989757,0.999505,0.496807,0.9999,0.37895,0.741118,0.922431,0.99902,0.948963,0.489786,0.0742411,0.999824,0.334761
0.999766,0.0674517,0.996767,0.953289,0.99726,0.976482,0.969603,0.343638,0.962049,0.911602,0.982604,0.999849,0.384045,0.774528,0.9999,0.982718,0.709097,0.740577,0.9999,0.999675,0.998722,0.996427,0.448604,0.0120378,0.819161,0.9999,0.9999,0.858712,0.999892,0.994473
0.9999,0.977976,0.527327,0.845344,0.999615,0.777139,0.9999,0.9999,0.617825,0.9999,0.99731,0.999842,0.818497,0.98868,0.9999,0.998855,0.991543,0.673655,0.9999,0.981142,0.9999,0.996689,0.155868,0.268631,0.850499,0.973902,0.989889,0.9999,0.66526,0.996937
0.794615,0.9999,0.926314,0.993946,0.99936,0.99967,0.00421457,0.9999,0.521872,0.9999,0.984406,0.960077,0.999644,0.000199146,0.999682,0.660253,0.0383636,0.914354,0.909628,0.9999,0.633203,0.9673,0.974826,0.833132,0.9999,0.812878,0.605857,0.812493,0.96614,0.995943
