0.462181,0.999604,0.120325,0.674433,0.807278
0.9999,0.998042,0.282353,0.992332,0.000143607
0.997324,0.993276,0.999851,0.660155,0.0832049
0.911322,0.704473,0.00111294,0.88577,0.899443
0.9999,0.611099,0.999899,0.9999,0.347376
0.846158,0.635751,0.885235,0.0775821,0.999145
0.874903,0.996207,0.498733,0.999653,0.997874
0.423154,0.990792,0.999368,0.99985,0.0181389
0.0133455,0.921286,0.564614,0.779576,0.999768
0.998417,0.840767,0.74468,0.951014,0.9999
0.999356,0.9999,0.998318,0.999558,0.999842
0.952125,0.794798,0.556785,0.798263,0.999804
0.999783,0.257066,0.767158,0.0695189,0.951463
0.91954,0.999812,0.0433793,0.99339,0.999834
0.967495,0.982457,0.999858,0.75023,0.089736
0.9999,0.9999,0.185988,0.605942,0.775739
0.963939,0.999789,0.458122,0.73481,0.994816
0.835414,0.995781,0.29719,0.981105,0.97475
0.999303,0.995189,0.287546,0.531435,0.993792
0.960569,0.877092,0.982693,0.352972,0.132887
0.160794,0.805876,0.478548,0.41117,0.997819
0.9999,0.909243,0.926701,0.999132,0.532663
0.999764,0.564766,0.243573,0.9999,0.715677
0.9999,0.9999,0.673456,0.977248,0.611429
0.9999,0.836164,0.771946,0.983783,0.996791
0.878682,0.999807,0.9999,0.982349,0.994177
0.757499,0.132105,0.991902,0.829572,0.398249
0.9999,0.986777,0.9999,0.996877,0.739061
0.85459,0.892324,0.9999,0.983446,0.984517
0.999601,0.115715,0.9999,0.816753,0.0904982
0.831617,0.400738,0.892191,0.990442,0.148965
0.999667,0.00614747,0.611469,0.814675,0.34518
0.852639,0.785929,0.228751,0.956253,0.248261
0.688821,0.9999,0.999013,0.927008,0.590126
0.99883,0.98546,0.861026,0.879958,0.972568
0.653824,0.68407,0.972548,0.262115,0.194655
0.983475,0.999412,0.914793,0.915779,0.565668
0.377888,0.890685,0.999822,0.885111,0.934235
0.791401,0.368411,0.770754,0.0420484,0.001
0.99777,0.858503,0.981306,0.804608,0.00312561
0.999456,0.896875,0.90958,0.117584,0.0808469
0.791433,0.998232,0.946013,0.00357005,0.000360435
0.376633,0.995677,0.952949,0.651787,0.866309
0.742003,0.998654,0.542179,0.894633,0.0186111
0.894916,0.999718,0.321379,0.912538,0.534351
0.981562,0.999754,0.00124302,0.714583,0.30848
0.999832,0.00244985,0.305019,0.924145,0.999
0.720673,0.9999,0.363537,0.285235,0.696093
0.998997,0.999315,0.842405,0.653246,0.994349
0.955137,0.844118,0.877523,0.950061,0.999874
0.999869,0.994755,0.999761,0.320978,0.981564
0.999309,0.765462,0.0647153,0.215476,0.90106
0.0274776,0.485212,0.561465,0.00434714,0.00240849
0.983004,0.964163,0.999868,0.249332,0.00517328
0.228751,0.986463,0.0272047,0.927521,0.00755448
0.99982,0.985504,0.866492,0.144531,0.697943
0.721403,0.999486,0.931499,0.746147,0.997526
0.999384,0.996179,0.936392,0.00011884,0.980464
0.9999,0.848036,0.9999,0.986717,0.653621
0.997065,0.995687,0.18452,0.999806,0.9999
0.348151,0.799204,0.668465,0.986627,0.999108
0.619715,0.999885,0.733236,0.711936,0.682047
0.999603,0.999706,0.611867,0.437122,0.830483
0.988409,0.839721,0.300619,0.609129,0.903762
0.564417,0.180119,0.9999,0.00162165,0.0374708
0.964644,0.00208266,0.993959,0.0323075,0.964039
0.944581,0.711357,0.9999,0.9999,0.999367
0.9999,0.999868,0.9999,0.953857,0.108419
0.999885,0.9999,0.509488,0.380563,0.989101
0.997978,0.224473,0.782564,0.92083,0.00152985
0.987036,0.9999,0.529627,0.00501186,0.362665
0.999769,0.999398,0.994004,0.977889,0.406293
0.994968,0.955546,0.9999,0.800437,0.967678
0.99171,0.99304,0.345344,0.640698,0.642
0.919646,0.99987,0.9999,0.982068,0.440174
0.999356,0.995911,0.296927,0.000621542,0.999081
0.969705,0.999827,0.607101,0.585678,0.495313
0.98447,0.984217,0.962655,0.956932,0.999538
0.972944,0.973835,0.350565,0.277034,0.550269
0.999653,0.995321,0.664612,0.11568,0.999803
0.999853,0.99816,0.0447691,0.998363,0.0707443
0.992743,0.889447,0.885748,0.000846559,0.611469
0.796512,0.999562,0.773387,0.111748,0.0130123
0.935891,0.999763,0.595737,0.000478068,0.991414
0.983775,0.999845,0.574773,0.536286,0.983314
0.126501,0.9999,0.994581,0.248882,0.163241
0.999834,0.982834,0.813003,0.159151,0.975326
0.463119,0.9999,0.99529,0.245854,0.99381
0.9999,0.992942,0.999747,0.147703,0.999318
0.999833,0.91271,0.609754,0.405329,0.90062
0.703837,0.984528,0.18783,0.99388,0.993153
0.608917,0.289073,0.0344788,0.581411,0.9999
0.999653,0.872748,0.538486,0.180658,0.867661
0.868529,0.750587,0.999558,0.828155,0.270927
0.998157,0.286121,0.964835,0.999763,0.451285
0.993554,0.347487,0.587841,0.33444,0.995736
0.465637,0.785579,0.123688,0.00206854,0.830976
0.9786,0.971421,0.928902,0.99925,0.764927
0.839429,0.334128,0.999,0.910415,0.988341
0.894847,0.985324,0.994349,0.413479,0.997871
0.999492,0.823069,0.0998659,0.787991,0.846742
0.999251,0.666763,0.135969,0.643026,0.997091
0.405018,0.999,0.00607013,0.981424,0.143572
0.9999,0.999105,0.532407,0.596562,0.0395992
0.994227,0.998091,0.332693,0.9999,0.640912
0.923881,0.997903,0.284614,0.761835,0.99845
0.0055843,0.996079,0.276901,0.129768,0.951148
0.999662,0.382587,0.526756,0.976718,0.260752
0.987341,0.971706,0.899831,0.328283,0.000254387
0.96668,0.958035,0.975349,0.953189,0.247449
0.814247,0.991211,0.467648,0.00024691,0.00378501
0.998417,0.897658,0.71347,0.963357,0.999653
0.727194,0.235613,0.9999,0.564191,0.381753
0.995021,0.943114,0.312732,0.605764,0.986576
0.684376,0.0316794,0.492744,0.0539602,0.714691
0.713682,0.976073,0.556785,0.0890098,0.961635
0.9999,0.885959,0.484092,0.632007,0.99177
0.956001,0.677635,0.941278,0.606994,0.0166789
0.995731,0.967683,0.641584,0.289712,0.00291945
0.9999,0.972917,0.169418,0.289712,0.991884
0.643475,0.989513,0.9999,0.00903376,0.656752
0.543438,0.993751,0.999615,0.98392,0.987044
0.988995,0.938162,0.99648,0.820548,0.975732
0.74138,0.99846,0.794754,0.782085,0.999
0.999679,0.998859,0.994089,0.940944,0.9999
0.968892,0.999434,0.9999,0.990311,0.1258
0.999619,0.569648,0.924869,0.178549,0.00016106
0.967495,0.882339,0.980325,0.0124858,0.882956
0.999396,0.730458,0.985577,0.774317,0.999892
0.999897,0.999389,0.999378,0.0695189,0.75917
0.949596,0.973189,0.924149,0.331403,0.999663
0.999727,0.995682,0.99969,0.925079,0.897351
0.116091,0.126862,0.962185,0.856963,0.130325
0.910777,0.997384,0.0180601,0.0128656,0.986122
0.999495,0.966875,0.255938,0.39328,0.776295
0.997799,0.99983,0.709035,0.97949,0.690516
0.95396,0.9999,0.613014,0.830585,0.918061
0.52149,0.999128,0.999256,0.943033,0.298435
0.86406,0.935037,0.770434,0.997399,0.9999
0.997819,0.9999,0.145664,0.00799253,0.80986
0.997894,0.915056,0.977456,0.180498,0.649331
0.0633026,0.9999,0.635994,0.982518,0.841818
0.883566,0.999899,0.02361,0.0278863,0.000739515
0.991281,0.999814,0.25355,0.994762,0.24194
0.999899,0.999306,0.979459,0.621919,0.132383
0.9999,0.998288,0.9999,0.00071116,0.958903
0.9999,0.0384793,0.799324,0.998585,0.501142
0.999494,0.99924,0.98541,0.534443,0.552436
0.724616,0.764539,0.832241,0.995327,0.999671
0.999816,0.177346,0.0515645,0.998631,0.896062
0.998341,0.892814,0.989475,0.0550368,0.712257
0.9999,0.85427,0.00107881,0.882332,0.977129
0.960421,0.207434,0.0675647,0.849209,0.92714
0.952353,0.9999,0.907953,0.560602,0.443154
0.463699,0.278879,0.996578,0.904668,0.416248
0.995181,0.0558145,0.997189,0.999112,0.999678
0.99316,0.99948,0.999855,0.772624,0.966745
0.994519,0.172,0.998561,0.359796,0.822543
0.999846,0.826417,0.110006,0.000235802,0.614607
0.999565,0.927457,0.856697,0.980969,0.0500535
0.9999,0.990315,0.00401478,0.964414,0.177442
0.719394,0.766874,0.116845,0.917319,0.9999
0.991992,0.00242969,0.988968,0.434857,0.293751
0.93368,0.606071,0.194411,0.0694801,0.967069
0.990984,0.999366,0.999,0.997938,0.965735
0.997562,0.000412007,0.999502,0.205168,0.2088
0.9999,0.441956,0.744632,0.994095,0.881379
0.999659,0.913007,0.999085,0.904293,0.962775
0.980617,0.0355269,0.41063,0.737644,0.998847
0.0111861,0.974817,0.9999,0.988155,0.925251
0.976126,0.444188,0.998976,0.00990736,0.0195073
0.373116,0.945593,0.197283,0.918896,0.9999
0.990984,0.864671,0.9999,0.982346,0.00386512
0.999879,0.999434,0.9999,0.00484331,0.0013702
0.718174,0.9999,0.989449,0.998256,0.879709
0.851364,0.958623,0.9999,0.9999,0.999587
0.798506,0.999278,0.625392,0.998642,0.998759
0.971859,0.971336,0.394202,0.128014,0.0156076
0.993341,0.997345,0.802202,0.210402,0.974377
0.99358,0.973383,0.00207522,0.732137,0.577609
0.22086,0.849823,0.384543,0.856691,0.931397
0.999669,0.999486,0.726623,0.907877,0.541731
0.980019,0.998754,0.999426,0.751768,0.800852
0.999626,0.997803,0.561335,0.0373724,0.787815
0.236273,0.52057,0.686154,0.997938,0.998793
0.524624,0.700397,0.997738,0.823773,0.561467
0.978779,0.989941,0.830815,0.770393,0.836563
0.989561,0.995473,0.999656,0.685637,0.583545
0.995404,0.953607,0.726008,0.336549,0.000609532
0.998277,0.951078,0.994123,0.927499,0.716968
0.956935,0.9999,0.982655,0.98392,0.979948
0.999869,0.999483,0.756945,0.0735108,0.85412
0.630535,0.9999,0.0435837,0.264291,0.866309
0.999561,0.9998,0.993823,0.9999,0.942114
0.0789474,0.999788,0.373644,0.999627,0.0806823
0.154086,0.350286,0.9999,0.00579409,0.824679
0.520425,0.995227,0.943801,0.550151,0.00755448
0.433306,0.999203,0.00351452,0.845357,0.861961
0.85139,0.868224,0.0831838,0.525477,0.864234
0.989492,0.994128,0.939641,0.988897,0.0445061
0.000918764,0.938735,0.875612,0.944708,0.967114
0.843079,0.9999,0.52442,0.388506,0.983266
0.999818,0.99037,0.958222,0.00622679,0.734158
0.999679,0.903362,0.676884,0.557667,0.457271
0.838666,0.99985,0.0664181,0.854419,0.805729
0.000736118,0.897799,0.983866,0.691762,0.686148
0.999852,0.999884,0.9999,0.119413,0.00142615
0.0539602,0.9999,0.852871,0.982879,0.935274
0.298327,0.931393,0.743658,0.995945,0.98532
0.874104,0.381146,0.0385258,0.453221,0.999623
0.999531,0.240163,0.999483,0.000405166,0.998722
0.463615,0.647203,0.9999,0.0021906,0.9999
0.999167,0.894816,0.999221,0.00151903,0.907521
0.999708,0.00060102,0.948681,0.001,0.833595
0.931006,0.957486,0.03712,0.0413782,0.887708
0.737168,0.427552,0.478534,0.262527,0.0494838
0.9999,0.999882,0.681571,0.000366033,0.996305
0.0104122,0.999,0.960023,0.918218,0.331403
0.222826,0.914064,0.725081,0.833272,0.398249
0.966837,0.998277,0.691851,0.823773,0.998703
0.999289,0.0354094,0.99985,0.999346,0.191108
0.994648,0.999531,0.848545,0.00537313,0.988501
0.999212,0.00149457,0.695195,0.995691,0.999723
0.000132266,0.0194589,0.492067,0.747566,0.00310686
0.806731,0.920764,0.0115491,0.230521,0.204719
0.825866,0.0944572,0.842912,0.776244,0.995948
0.989021,0.0159334,0.632472,0.258797,0.0108881
0.989231,0.267663,0.972403,0.953295,0.999154
0.988657,0.963442,0.557681,0.959432,0.0311743
0.98963,0.167229,0.700659,0.9999,0.626104
0.9999,0.984276,0.993763,0.00269824,0.993492
0.998544,0.999812,0.047293,0.405018,0.362473
0.968974,0.9999,0.898701,0.999886,0.974134
0.9999,0.96697,0.295447,0.963357,0.945505
0.998871,0.556748,0.9999,0.805098,0.72161
0.993975,0.972372,0.999709,0.652944,0.898691
0.995471,0.9999,0.999593,0.206252,0.801903
0.9999,0.992603,0.985145,0.209831,0.847395
0.566364,0.991352,0.154058,0.999523,0.628303
0.995404,0.999578,0.209352,0.39328,0.93696
0.986151,0.968403,0.920663,0.99321,0.994574
0.961506,0.00134504,0.914793,0.0491841,0.922258
0.816828,0.957961,0.000204404,0.497405,0.744634
0.995137,0.997461,0.9999,0.420776,0.604166
0.9999,0.939423,0.808397,0.742446,0.999891
0.381899,0.0406059,0.481608,0.110013,0.2251
0.944129,0.985489,0.9999,0.122909,0.967535
0.996086,0.99691,0.799769,0.000281885,0.999413
0.974499,0.991386,0.871807,0.991064,0.0878131
0.629733,0.00104442,0.89718,0.999732,0.768122
0.877732,0.99874,0.995918,0.949045,0.992959
0.951825,0.992497,0.997925,0.810052,0.881805
0.994094,0.941534,0.989302,0.295982,0.987762
0.994005,0.863101,0.701439,0.994498,0.975761
0.999856,0.907516,0.99978,0.734222,0.735572
0.670042,0.9999,0.996109,0.815808,0.109585
0.956056,0.00737863,0.989617,0.278611,0.794258
0.983004,0.968956,0.333858,0.980047,0.967779
0.741533,0.973692,0.9999,0.9999,0.600026
0.643695,0.967504,0.999254,0.931194,0.125176
0.999823,0.999394,0.996087,0.908785,0.00232292
0.939953,0.992851,0.808015,0.270167,0.984885
0.976831,0.451937,0.999896,0.242943,0.648809
0.998619,0.971336,0.935632,0.988102,0.973671
0.769363,0.989864,0.979268,0.940932,0.999858
0.9999,0.905554,0.974012,0.00116035,0.649516
0.9999,0.723711,0.983896,0.992785,0.806469
0.696688,0.954522,0.0770578,0.939907,0.9999
0.888062,0.976662,0.720192,0.0795855,0.0711047
0.0707856,0.998026,0.987764,0.988274,0.842898
0.99961,0.99935,0.795222,0.0982641,0.991188
0.914007,0.971336,0.999136,0.117078,0.111736
0.926716,0.554706,0.19724,0.862368,0.0832049
0.533937,0.999177,0.983896,0.946075,0.649331
0.904545,0.0656081,0.999792,0.946075,0.972124
0.9999,0.896103,0.9999,0.974887,0.707948
0.9999,0.995065,0.999874,0.839295,0.950088
0.888335,0.904699,0.991203,0.646817,0.403696
0.997444,0.992244,0.648387,0.933841,0.684852
0.998874,0.999894,0.999865,0.0821214,0.58756
0.99358,0.992119,0.927759,0.999849,0.573783
0.0745836,0.99927,0.999865,0.94929,0.999678
0.965847,0.9999,0.157203,0.949561,0.882702
0.629733,0.842897,0.991652,0.964564,0.331403
0.783683,0.821063,0.969655,0.710961,0.00342921
0.520425,0.999869,0.699355,0.995084,0.313544
0.00542918,0.996282,0.59532,0.984063,0.999869
0.999775,0.999893,0.865783,0.999,0.776654
0.753791,0.85108,0.711033,0.609732,0.980387
0.00158977,0.999685,0.161089,0.765137,0.980568
0.983338,0.999845,0.697874,0.997607,0.946528
0.999115,0.9999,0.660208,0.816814,0.785349
0.996707,0.896671,0.00131595,0.999263,0.999459
0.999636,0.99985,0.94231,0.998264,0.91954
0.988849,0.873363,0.959164,0.99985,0.416162
0.96757,0.904699,0.9999,0.795923,0.529178
0.760114,0.979885,0.990287,0.994588,0.995106
0.765663,0.98698,0.744296,0.261883,0.879272
0.858113,0.9903,0.360933,0.552921,0.962664
0.928421,0.529973,0.93929,0.984715,0.999755
0.9999,0.000818777,0.845471,0.698808,0.0310779
0.882959,0.996207,0.9999,0.280313,0.881379
0.994286,0.999055,0.654632,0.85031,0.941108
0.998382,0.827897,0.888373,0.0547189,0.997326
0.473509,0.9999,0.0219816,0.137133,0.43779
0.971826,0.972372,0.914323,0.478047,0.998002
0.792745,0.828305,0.489771,0.195394,0.997144
0.949443,0.87073,0.9999,0.982694,0.720408
0.995836,0.957105,0.9999,0.0337678,0.871106
0.845783,0.902008,0.97313,0.974403,0.658749
0.880392,0.999652,0.699355,0.97804,0.921871
0.176208,0.972917,0.999158,0.849175,0.0227365
0.0445681,0.999251,0.99705,0.0775821,0.989864
0.999662,0.997131,0.995231,0.023487,0.999137
0.987393,0.936954,0.9999,0.996293,0.995047
0.768061,0.973575,0.589821,0.895446,0.98806
0.9999,0.221209,0.542179,0.618974,0.726972
0.884335,0.9999,0.80871,0.0236249,0.977976
0.928391,0.995759,0.00509614,0.88742,0.609616
0.940593,0.943114,0.588201,0.00203268,0.843082
0.316067,0.9999,0.989239,0.981652,0.834989
0.9999,0.970992,0.00262639,0.249332,0.996121
0.999849,0.999531,0.785611,0.960427,0.9999
0.99912,0.998828,0.157686,0.585959,0.999761
0.971859,0.946905,0.983896,0.579552,0.208796
0.922814,0.982644,0.9999,0.994781,0.747973
0.989653,0.999842,0.884963,0.983711,0.99208
0.414468,0.779727,0.79121,0.673021,0.473775
0.998873,0.811039,0.000394393,0.99973,0.755151
0.999653,0.00795726,0.982931,0.999877,0.935921
0.964777,0.999658,0.643044,0.166091,0.0657153
0.959671,0.772624,0.518149,0.698641,0.488518
0.94127,0.995847,0.878149,0.998642,0.962128
0.993467,0.896875,0.436132,0.778231,0.999854
0.999842,0.996886,0.148209,0.990695,0.999802
0.951785,0.993747,0.284778,0.124736,0.86646
0.999833,0.999599,0.820188,0.285235,0.552926
0.9999,0.966459,0.99848,0.21703,0.0770992
0.676314,0.00176827,0.980266,0.566364,0.999887
0.924023,0.999755,0.810825,0.0795879,0.922937
0.112239,0.996651,0.804859,0.0104324,0.691634
0.999406,0.783659,0.979686,0.935067,0.943859
0.995187,0.999398,0.624897,0.999847,0.9999
0.99894,0.998946,0.505026,0.0246283,0.819515
0.994416,0.732712,0.9984,0.011144,0.998139
0.996086,0.987916,0.991831,0.840388,0.97794
0.977095,0.9999,0.997048,0.859169,0.997322
0.959318,0.953607,0.888381,0.517583,0.99978
0.733785,0.960413,0.452935,0.98333,0.987214
0.999384,0.9999,0.999335,0.999219,0.00011411
0.39211,0.91082,0.00794205,0.978178,0.844809
0.539028,0.522614,0.999404,0.272644,0.920926
0.470159,0.469179,0.999314,0.0952047,0.000100326
0.974733,0.9999,0.00330935,0.844821,0.9999
0.979359,0.999,0.805329,0.999582,0.998071
0.923376,0.995812,0.9999,0.990496,0.89386
0.0280397,0.995134,0.964965,0.998306,0.965629
0.850094,0.0255752,0.0831838,0.0519904,0.9999
0.950331,0.923384,0.997345,0.996264,0.968042
0.999625,0.9999,0.9999,0.642056,0.967742
0.548361,0.535648,0.326881,0.682057,0.999834
0.84091,0.0172274,0.999848,0.694292,0.127378
0.999795,0.964268,0.856375,0.0258653,0.725369
0.617555,0.868224,0.504272,0.699157,0.93981
0.9999,0.918843,0.283217,0.399008,0.999634
0.999777,0.997802,0.229384,0.990916,0.188651
0.999865,0.996946,0.738779,0.819565,0.912274
0.880322,0.675457,0.718254,0.641595,0.997021
0.999628,0.97129,0.481564,0.951068,0.985363
0.0103471,0.9999,0.412109,0.255842,0.963005
0.9999,0.9999,0.9999,0.587903,0.959887
0.99947,0.128119,0.934372,0.857935,0.125792
0.0282782,0.984888,0.9999,0.761236,0.631708
0.989834,0.998598,0.947696,0.0316794,0.270509
0.997889,0.999868,0.92967,0.771934,0.916452
0.999795,0.999137,0.999822,0.000485136,0.9999
0.997444,0.9999,0.999546,0.996357,0.994162
0.502892,0.9619,0.999877,0.265812,0.807031
0.9999,0.995759,0.885195,0.989945,0.9999
0.19237,0.79929,0.892766,0.217075,0.570094
0.9999,0.987391,0.00451268,0.997628,0.973955
0.999859,0.9999,0.999851,0.436437,0.587841
0.999779,0.317599,0.973924,0.999821,0.112279
0.287031,0.999199,0.998387,0.993566,0.739061
0.9999,0.9999,0.203683,0.99625,0.016962
0.996338,0.987934,0.444832,0.989511,0.97794
0.620224,0.9999,0.959355,0.304514,0.9999
0.9999,0.980838,0.736784,0.0532977,0.998404
0.785642,0.769165,0.9999,0.999036,0.880154
0.685958,0.992186,0.912967,0.0470129,0.150596
0.999464,0.973189,0.967849,0.303071,0.144337
0.9999,0.800085,0.585506,0.00280271,0.999
0.997521,0.999876,0.99961,0.993237,0.876154
0.999826,0.433628,0.998033,0.823677,0.99979
0.922197,0.727135,0.0199633,0.024922,0.868751
0.801299,0.975645,0.585996,0.999711,0.634427
0.347214,0.963061,0.0843004,0.587929,0.791518
0.990275,0.994176,0.589821,0.757837,0.994789
0.9999,0.958858,0.999815,0.998524,0.247531
0.918585,0.400965,0.987466,0.997476,0.981211
0.98377,0.612125,0.994344,0.961449,0.136708
0.998993,0.432474,0.999,0.240381,0.950382
0.999084,0.478234,0.997444,0.937337,0.835843
0.9999,0.994138,0.0200892,0.858658,0.841818
0.942249,0.932728,0.0191392,0.972877,0.999766
0.973196,0.9999,0.93854,0.896162,0.638508
0.99964,0.983523,0.424927,0.999772,0.999865
0.991246,0.696026,0.135969,0.968127,0.638508
0.114309,0.0105456,0.9999,0.511064,0.999839
0.999767,0.999204,0.529464,0.519495,0.91373
0.874903,0.84039,0.48293,0.145709,0.999773
0.823432,0.9999,0.881474,0.200018,0.272887
0.996833,0.999892,0.0667417,0.117469,0.779727
0.999898,0.9999,0.998998,0.435936,0.969715
0.878504,0.830354,0.341093,0.99855,0.0494838
0.926802,0.949582,0.746184,0.1913,0.99196
0.999873,0.999746,0.9999,0.982422,0.976305
0.90325,0.9999,0.991203,0.388506,0.84218
0.999864,0.737662,0.999378,0.344811,0.990205
0.219547,0.888177,0.756431,0.0775821,0.48355
0.928353,0.177346,0.8345,0.986439,0.977797
0.205041,0.694996,0.9999,0.567728,0.953299
0.99982,0.9999,0.999316,0.996835,0.00756371
0.997599,0.999729,0.9999,0.99907,0.346088
0.990329,0.9999,0.446136,0.300172,0.0103969
0.803559,0.949274,0.00339083,0.732137,0.920618
0.49439,0.720044,0.995906,0.996821,0.269419
0.995839,0.978992,0.278207,0.995634,0.970611
0.9999,0.9999,0.994055,0.890507,0.808519
0.121552,0.999015,0.999827,0.00952795,0.99631
0.278451,0.987916,0.9999,0.999149,0.000110718
0.994081,0.909243,0.939953,0.422996,0.154917
0.992119,0.877698,0.94903,0.955079,0.119227
0.069812,0.827653,0.205407,0.000103454,0.487151
0.99736,0.9999,0.312365,0.997064,0.968692
0.858113,0.979826,0.9999,0.00215092,0.108163
0.989951,0.989596,0.123788,0.398613,0.99979
0.606712,0.9999,0.999852,0.651787,0.99896
0.999714,0.998715,0.38761,0.997948,0.664139
0.590344,0.907521,0.515138,0.959698,0.999603
0.81924,0.998358,0.994516,0.001,0.135839
0.67873,0.98848,0.99983,0.990695,0.486619
0.764808,0.999816,0.9999,0.999,0.831536
0.866941,0.549353,0.584398,0.465637,0.995792
0.381899,0.999086,0.9999,0.968217,0.999823
0.486096,0.962727,0.979721,0.495704,0.631708
0.138969,0.839721,0.403171,0.0866156,0.760159
0.99963,0.9999,0.995086,0.998093,0.993007
0.0672028,0.146377,0.937036,0.182857,0.997791
0.999532,0.273547,0.632964,0.972698,0.70782
0.719394,0.823564,0.577541,0.268466,0.00959732
0.48596,0.94322,0.809341,0.0043141,0.803346
0.606796,0.896103,0.419142,0.999157,0.84218
0.992711,0.905554,0.793044,0.115668,0.999887
0.999476,0.64104,0.999876,0.9999,0.988213
0.9999,0.967625,0.0467738,0.337039,0.834414
0.9999,0.84039,0.971375,0.615678,0.999156
0.977983,0.907521,0.433987,0.679462,0.753791
0.868656,0.999751,0.884294,0.0021906,0.998178
0.879034,0.681962,0.994032,0.769932,0.236191
0.0508385,0.0013012,0.920179,0.993488,0.780313
0.999556,0.9999,0.913348,0.997428,0.645672
0.996891,0.997654,0.999797,0.696752,0.999367
0.729538,0.918995,0.282815,0.374557,0.572622
0.599824,0.9999,0.999652,0.000119889,0.998263
0.998589,0.999531,0.0862426,0.763163,0.991004
