0.440762,0.0581566,0.710478,0.984421,0.158898,0.999586,0.670129,0.927317,0.9999,0.0234121,0.999888,0.999443,0.908238,0.495655,0.903293,0.651704,0.925421,0.419297,0.590744,0.467379
0.732457,0.275447,0.558056,0.517685,0.150694,0.543002,0.974563,0.136932,0.451835,0.462174,0.9999,0.256298,0.645674,0.187221,0.993418,0.975267,0.702983,0.180595,0.573758,0.999833
0.0495713,0.916377,0.732772,0.799583,0.0282277,0.994124,0.343262,0.865149,0.980948,0.98096,0.766592,0.686925,0.0769171,0.587789,0.320497,0.460668,0.529473,0.652223,0.97682,0.945311
0.305218,0.250536,0.056492,0.999777,0.0499864,0.973584,0.645688,0.935967,0.379743,0.521354,0.411541,0.246526,0.9999,0.781086,0.996952,0.00995156,0.900921,0.386181,0.982426,0.912955
0.999845,0.771506,0.845177,0.635337,0.996135,0.9999,0.678566,0.731061,0.517899,0.116686,0.341748,0.755266,0.260971,0.783293,0.755546,0.483455,0.667138,0.00032516,0.99214,0.108849
0.9999,0.661264,0.887915,0.982918,0.102469,0.9999,0.9999,0.981168,0.350139,0.816845,0.73429,0.999617,0.999426,0.9876,0.909337,0.998594,0.464779,0.533994,0.296986,0.819321
0.98973,0.729733,0.9999,0.724986,0.268988,0.303755,0.986875,0.985442,0.999144,0.993696,0.167459,0.90779,0.998243,0.589033,0.464582,0.195969,0.911766,0.9999,0.723777,0.921256
0.269194,0.000472365,0.000305353,0.999478,0.0463132,0.777973,0.892789,0.9999,0.945732,0.494669,0.587499,0.333807,0.0148298,0.828359,0.729534,0.87886,0.188001,0.763239,0.935125,0.00207581
0.57427,0.722698,0.213039,0.456323,0.930279,0.478027,0.893689,0.658002,0.555372,0.448981,0.732791,0.216391,0.999616,0.999717,0.906188,0.581457,0.377916,0.342338,0.310477,0.98577
0.404847,0.9999,0.995758,0.00179634,0.000558841,0.540264,0.360629,0.732036,0.112981,0.83275,0.75324,0.972997,0.250536,0.657409,0.255031,0.9191,0.306869,0.549826,0.999762,0.978905
0.00450259,0.580926,0.9999,0.997527,0.999283,0.0571382,0.408602,0.420229,0.472616,0.966794,0.169872,0.995475,0.697121,0.807278,0.297454,0.48148,0.946475,0.0359276,0.951712,0.999841
0.420413,0.649268,0.563822,0.662873,0.996626,0.984181,0.99752,0.499095,0.0414304,0.939815,0.675783,0.785798,0.126514,0.0570436,0.200954,0.0562318,0.868501,0.775369,0.0672044,0.00185793
0.999769,0.465072,0.419054,0.845389,0.489644,0.720277,0.14966,0.615527,0.591176,0.925767,0.172137,0.000588453,0.482113,0.513064,0.265327,0.801941,0.664187,0.148611,0.728098,0.592383
0.350408,0.845488,0.192891,0.998052,0.997831,0.506803,0.15364,0.515468,0.981919,0.0569956,0.723478,0.715865,0.195836,0.9999,0.374203,0.921984,0.456113,0.74639,0.906148,0.928092
0.536114,0.482597,0.289012,0.311539,0.988175,0.761615,0.986602,0.223225,0.160309,0.482382,0.985166,0.885774,0.0226313,0.389117,0.287359,0.253796,0.547784,0.0665243,0.998499,0.203359
0.921915,0.208253,0.793234,0.035776,0.0968035,0.9999,0.687802,0.0816909,0.74173,0.969058,0.42762,0.204406,0.321733,0.159614,0.182617,0.272521,0.000102371,0.20121,0.685601,0.469831
0.001245,0.971234,0.320301,0.9999,0.0652929,0.219073,0.431639,0.590665,0.995559,0.152999,0.677323,0.993818,0.982161,0.974281,0.598906,0.221009,0.266608,0.756877,0.00549844,0.760661
0.0999417,0.734294,0.994426,0.825465,0.984691,0.0172188,0.00533561,0.711313,0.982785,0.586636,0.825187,0.822828,0.998604,0.880969,0.708925,0.995265,0.98163,0.9999,0.999271,0.980422
