0.99989,0.976172,0.841903,0.881441,0.0258287,0.9999,0.811167,0.965334,0.333476,0.73125,0.954044,0.9999,0.522592,0.9999,0.88034,0.45678,0.548225,0.552355,0.979383,0.999781,0.998438,0.9999,0.9999,0.9999,0.977481,0.00648049,0.000147424,0.996914,0.213438,0.985
0.95016,0.999883,0.9999,0.96945,0.997957,0.9999,0.999797,0.997129,0.926663,0.81762,0.611076,0.0272608,0.770675,0.9999,0.450767,0.00558198,0.600902,0.836281,0.519489,0.798733,0.918927,0.999352,0.793565,0.9999,0.99906,0.985334,0.999539,0.9999,0.815563,0.976342
0.678535,0.944345,0.0215673,0.0234631,0.999291,0.699076,0.972838,0.298291,0.999898,0.0232477,0.99927,0.986262,0.946423,0.996212,0.320447,0.00280644,0.997506,0.999035,0.9999,0.001,0.917574,0.0446372,0.0525117,0.9999,0.992926,0.925918,0.603193,0.499804,0.969615,0.999627
0.80578,0.99912,0.99965,0.786282,0.746186,0.9999,0.999828,0.451033,0.918292,0.232498,0.80578,0.999741,0.993397,0.841659,0.752318,0.000140245,0.000768578,0.178411,0.965463,0.953699,0.819401,0.781118,0.21439,0.648659,0.0377295,0.629994,0.00545735,0.916033,0.000169056,0.221683
0.9999,0.00974751,0.9999,0.9999,0.9999,0.977734,0.709692,0.715916,0.971533,0.96948,0.9999,0.995368,0.495332,0.910192,0.978302,0.963199,0.999544,0.840199,0.999574,0.798733,0.833298,0.353601,0.959103,0.998688,0.00311871,0.855889,0.554508,0.678966,0.996474,0.298802
0.98431,0.0619549,0.00823312,0.996424,0.9999,0.0122673,0.613022,0.8881,0.497029,0.966037,0.965266,0.544521,0.9999,0.00182624,0.291296,0.99744,0.970438,0.99861,0.9999,0.998326,0.921143,0.92436,0.99891,0.978343,0.423995,0.67665,0.728908,0.9999,0.697845,0.9999
0.988001,0.383506,0.9999,0.556055,0.683696,0.99987,0.961866,0.980965,0.761513,0.999781,0.98818,0.664941,0.999034,0.999807,0.001,0.9999,0.873402,0.559672,0.98957,0.699433,0.9999,0.475563,0.9999,0.0402861,0.0262788,0.675591,0.998545,0.99742,0.9999,0.9999
0.568585,0.476067,0.9999,0.9999,0.985694,0.971664,0.719422,0.994513,0.605027,0.999314,0.809193,0.860141,0.9999,0.799128,0.968407,0.673552,0.99949,0.536035,0.926799,0.89111,0.996544,0.985019,0.0344439,0.997445,0.558412,0.438703,0.999886,0.979119,0.978011,0.523376
0.77183,0.660832,0.9999,0.398277,0.974886,0.89357,0.999565,0.9999,0.917518,0.967436,0.991201,0.980992,0.9999,0.882042,0.880557,0.958734,0.999744,0.9999,0.896502,0.975124,0.311465,0.00259457,0.976422,0.913978,0.886543,0.97581,0.658121,0.9999,0.962991,0.990142
0.989226,0.990055,0.995641,0.913556,0.951593,0.998942,0.834812,0.9999,0.996501,0.115868,0.988099,0.00776683,0.129293,0.9999,0.763862,0.972696,0.531275,0.997443,0.9999,0.972377,0.792569,0.99804,0.999356,0.757823,0.00850117,0.144027,0.934938,0.752884,0.9999,0.976918
0.733779,0.97168,0.9999,0.381923,0.913604,0.9999,0.0134367,0.87672,0.314681,0.599392,0.890603,0.711326,0.00361827,0.00358089,0.671215,0.999623,0.71361,0.917885,0.971759,0.999311,0.99466,0.887136,0.001,0.750188,0.997928,0.99583,0.960283,0.00219517,0.47642,0.998584
0.99988,0.981983,0.956205,0.999763,0.869075,0.9999,0.999506,0.0157049,0.99975,0.99015,0.0789373,0.593649,0.811625,0.9999,0.520941,0.999757,0.001,0.461797,0.9999,0.001,0.9999,0.996956,0.654349,0.888885,0.612914,0.266492,0.949298,0.999835,0.980145,0.691509
0.861738,0.0258602,0.990015,0.999242,0.9999,0.9999,0.820084,0.970464,0.968636,0.9999,0.272573,0.491395,0.9999,0.30227,0.995233,0.99934,0.751903,0.879196,0.521687,0.9999,0.933726,0.8644,0.912499,0.990709,0.445212,0.41286,0.512792,0.145882,0.999713,0.0151498
0.973422,0.972598,0.997323,0.83368,0.863363,0.9999,0.989865,0.837099,0.994951,0.220389,0.999702,0.000336396,0.672834,0.9999,0.971389,0.800575,0.545847,0.9999,0.9999,0.979591,0.252618,0.990894,0.9999,0.999839,0.571905,0.64877,0.998843,0.34111,0.9999,0.609123
0.796774,0.944913,0.936927,0.9999,0.806535,0.998929,0.200766,0.743004,0.373744,0.977268,0.9999,0.999709,0.950024,0.0718296,0.9999,0.999487,0.357081,0.998962,0.621897,0.99962,0.996623,0.0737753,0.9999,0.973864,0.442862,0.0381774,0.999705,0.999225,0.998101,0.0133057
0.989373,0.354343,0.9999,0.9999,0.403514,0.88668,0.993238,0.996139,0.887775,0.871095,0.97846,0.712517,0.9999,0.9999,0.679337,0.9999,0.675135,0.00856285,0.9999,0.999268,0.99986,0.001,0.678966,0.356811,0.96948,0.627074,0.999763,0.893351,0.998902,0.985765
0.9999,0.892208,0.619775,0.9999,0.9999,0.998938,0.813407,0.981013,0.9999,0.929555,0.945848,0.999553,0.00566214,0.352219,0.997992,0.208754,0.959082,0.531836,0.287623,0.894292,0.299372,0.998322,0.998779,0.9999,0.9999,0.9999,0.00392107,0.94681,0.999631,0.091395
0.621509,0.969022,0.709833,0.523196,0.999894,0.00199934,0.863908,0.904971,0.96255,0.624987,0.991881,0.944543,0.9999,0.999697,0.931806,0.9999,0.0881505,0.390495,0.99726,0.999609,0.978684,0.963033,0.966876,0.885802,0.994675,0.42756,0.544792,0.913052,0.99685,0.9999
