0.999814,0.989755,0.173006,0.9999,0.794213,0.285969,0.166985,0.999785,0.9999,0.9999
0.9999,0.9999,0.998641,0.997769,0.9999,0.9999,0.999706,0.899737,0.9999,0.997137
0.9999,0.915658,0.9999,0.921361,0.94806,0.974753,0.787289,0.9999,0.950006,0.961028
0.9999,0.999888,0.0132113,0.9999,0.9999,0.99546,0.9999,0.999458,0.9999,0.999891
0.999751,0.9999,0.920955,0.999055,0.995916,0.856545,0.999048,0.9999,0.9999,0.9999
0.933436,0.9999,0.973041,0.999285,0.14009,0.9999,0.999651,0.419158,0.9999,0.988477
0.983262,0.0311836,0.689253,0.999844,0.999706,0.985192,0.991734,0.271943,0.9999,0.760236
0.9997,0.99983,0.9999,0.943042,0.9999,0.9999,0.999,0.992396,0.9999,0.999759
0.999,0.943757,0.96781,0.851069,0.9999,0.984563,0.9999,0.999799,0.9999,0.969014
0.998896,0.996778,0.99843,0.995553,0.00508305,0.774373,0.9999,0.821653,0.982788,0.999784
0.99965,0.9999,0.9999,0.9999,0.9997,0.999575,0.9999,0.9999,0.9999,0.952708
0.931842,0.9999,0.9999,0.9999,0.845152,0.993711,0.977861,0.999794,0.989666,0.995284
0.99909,0.996159,0.963348,0.9999,0.9999,0.951399,0.667554,0.996692,0.999856,0.9999
0.972904,0.9999,0.996208,0.9999,0.995884,0.999063,0.9999,0.184851,0.9999,0.9999
0.995982,0.9999,0.160642,0.9999,0.894284,0.9999,0.999669,0.9999,0.9999,0.99988
0.876154,0.989677,0.569727,0.129442,0.906226,0.9999,0.9999,0.9999,0.962678,0.0173314
0.9999,0.980671,0.00809064,0.00142013,0.911742,0.9999,0.999114,0.0260757,0.9999,0.9999
0.9999,0.999646,0.69847,0.9999,0.9999,0.9999,0.9999,0.987397,0.0025215,0.498683
0.9999,0.992167,0.9999,0.0697778,0.9999,0.999829,0.99703,0.913268,0.999394,0.999364
0.9999,0.99971,0.512598,0.9999,0.994401,0.941718,0.996254,0.109359,0.9999,0.960855
0.9999,0.967703,0.919457,0.991103,0.9999,0.99479,0.80538,0.9999,0.9999,0.9999
0.999,0.9999,0.973214,0.9999,0.996365,0.9999,0.968575,0.980111,0.9999,0.9999
0.999,0.9999,0.943663,0.996206,0.9999,0.9999,0.998016,0.999333,0.166674,0.9999
0.9999,0.979722,0.248697,0.817769,0.990814,0.9999,0.885168,0.9999,0.000231934,0.9999
0.9999,0.987031,0.674001,0.987133,0.424138,0.9999,0.999888,0.967778,0.993543,0.999897
0.916863,0.9999,0.871045,0.989242,0.997829,0.999618,0.9999,0.970121,0.99115,0.999784
0.9999,0.9999,0.976259,0.9999,0.00409299,0.46819,0.999736,0.9999,0.836668,0.0962632
0.9999,0.998489,0.999442,0.929876,0.856545,0.997545,0.836752,0.999,0.9999,0.999794
0.938396,0.996847,0.691574,0.319246,0.962866,0.996004,0.9999,0.713037,0.347514,0.9999
0.812092,0.999899,0.998859,0.789241,0.880932,0.992974,0.9999,0.9999,0.999642,0.9999
0.996449,0.996299,0.978616,0.999827,0.994401,0.844843,0.99462,0.970498,0.436768,0.9999
0.999463,0.9999,0.997217,0.999893,0.995349,0.995963,0.705658,0.982634,0.995698,0.9999
0.999717,0.9999,0.999849,0.976861,0.980279,0.9999,0.986873,0.983033,0.999087,0.00354404
0.999,0.9999,0.996796,0.9999,0.9999,0.932022,0.9999,0.000607459,0.297349,0.9999
0.815474,0.727505,0.993791,0.994266,0.951684,0.999061,0.99977,0.9999,0.553807,0.490419
0.789573,0.9999,0.999737,0.976448,0.843556,0.982984,0.9999,0.999507,0.0302637,0.898273
0.99427,0.9999,0.9999,0.9999,0.950249,0.995236,0.844457,0.547027,0.999806,0.955518
0.9999,0.000190149,0.999596,0.9999,0.21431,0.9999,0.9999,0.9999,0.999888,0.9999
