0.999895,0.9999,0.93162,0.915166,0.999347,0.999585,0.910899,0.00011376,0.986163,0.958999,0.977064,0.608279,0.175573,0.9999,0.801631,0.000759206,0.98317,0.843491,0.0525566,0.975,0.607832,0.903815,0.999497,0.9999,0.747366,0.775414,0.85717,0.625321,0.576506,0.984942
0.999697,0.990632,0.999815,0.0568393,0.619263,0.91823,0.9999,0.881233,0.643293,0.9999,0.305994,0.9999,0.978677,0.999321,0.168734,0.922445,0.996598,0.989387,0.715087,0.77177,0.995605,0.992967,0.998616,0.9999,0.956563,0.9999,0.0393694,0.99145,0.187434,0.99148
0.558642,0.959397,0.0643156,0.833268,0.999765,0.9999,0.774968,0.998697,0.491337,0.745589,0.171738,0.99975,0.955506,0.438718,0.001,0.994295,0.937706,0.00021631,0.978032,0.969635,0.9999,0.366978,0.970992,0.999101,0.9999,0.962448,0.91543,0.307452,0.9999,0.982615
0.862541,0.391953,0.887928,0.469094,0.673341,0.928927,0.0636446,0.446475,0.0165688,0.999419,0.693426,0.488769,0.868463,0.999539,0.904101,0.00386709,0.689453,0.520351,0.0418502,0.9999,0.539748,0.866238,0.9999,0.0102445,0.9999,0.772044,0.235755,0.958727,0.869809,0.610625
0.989561,0.998833,0.337442,0.999836,0.936674,0.658382,0.999627,0.134182,0.95863,0.9999,0.694662,0.937808,0.919835,0.977819,0.979557,0.9985,0.403465,0.995278,0.745359,0.935052,0.523077,0.856466,0.993414,0.99961,0.676729,0.0218296,0.999629,0.699707,0.999599,0.9999
0.9999,0.95527,0.998975,0.986557,0.0167431,0.315135,0.9999,0.611643,0.538464,0.912138,0.605873,0.991205,0.999426,0.0799804,0.9999,0.9999,0.9999,0.788224,0.22968,0.9999,0.0568387,0.992441,0.982567,0.336857,0.0445947,0.885212,0.9999,0.998726,0.000316342,0.785661
0.976557,0.988957,0.999743,0.998772,0.305014,0.571917,0.999754,0.100909,0.321846,0.827551,0.998721,0.997667,0.11251,0.700075,0.9999,0.996753,0.571734,0.994325,0.333073,0.966661,0.9999,0.166236,0.99761,0.973896,0.990698,0.921689,0.815665,0.981967,0.031559,0.881987
0.671969,0.00531648,0.0121415,0.000618325,0.999116,0.0320647,0.450042,0.93227,0.820603,0.989019,0.00257665,0.940527,0.992986,0.830724,0.379241,0.986751,0.430328,0.999335,0.0300469,0.750268,0.89907,0.864415,0.999408,0.989982,0.9999,0.9999,0.75914,0.883857,0.991179,0.9999
0.867284,0.0152651,0.842056,0.9999,0.9999,0.898011,0.0205303,0.760648,0.9999,0.982532,0.116725,0.419399,0.922476,0.9999,0.9999,0.0898015,0.0785138,0.000849769,0.936143,0.000122562,0.021033,0.9999,0.999472,0.939359,0.802483,0.00534541,0.916114,0.996894,0.992074,0.980913
0.9261,0.996993,0.738882,0.656167,0.989101,0.354428,0.812988,0.0380031,0.95486,0.707272,0.969568,0.774968,0.995471,0.115603,0.998311,0.581541,0.962128,0.941691,0.996708,0.489654,0.997926,0.9999,0.453693,0.97448,0.132532,0.0927789,0.0510257,0.948745,0.0102187,0.995467
