0.0875879,0.915105,0.9999,0.448828,0.799618,0.0375817,0.867191,0.00508143,0.59058,0.9999,0.951978,0.971373,0.995869,0.529831,0.969428,0.57887,0.702985,0.243654,0.742473,0.141121
0.0876063,0.764877,0.9999,0.429897,0.606249,0.972294,0.9999,0.9999,0.536626,0.302855,0.9999,0.884405,0.804016,0.419244,0.0214308,0.1656,0.478602,0.922874,0.80148,0.720423
0.720426,0.939645,0.728914,0.605967,0.285969,0.999782,0.823291,0.333752,0.0823547,0.440904,0.887866,0.997119,0.426253,0.94361,0.997987,0.772975,0.082702,0.119242,0.964681,0.320882
0.358718,0.341164,0.998358,0.9999,0.118598,0.0039346,0.117622,0.999648,0.705568,0.000463776,0.971341,0.864676,0.00110725,0.361154,0.831099,0.316273,0.240942,0.979057,0.215902,0.541478
0.624719,0.936953,0.180371,0.477514,0.9999,0.880028,0.925654,0.999806,0.909527,0.999835,0.0111847,0.37263,0.801796,0.75126,0.406543,0.0748923,0.569748,0.850522,0.977799,0.9902
0.0409028,0.818544,0.999881,0.0134971,0.999791,0.73323,0.99554,0.998741,0.11479,0.99152,0.000370181,0.997918,0.993093,0.450115,0.420611,0.54422,0.00124817,0.0224241,0.0197123,0.998519
0.989784,0.997927,0.835559,0.681423,0.9999,0.344691,0.791238,0.9999,0.99702,0.832586,0.637352,0.972981,0.0544847,0.804732,0.928938,0.116862,0.817971,0.997588,0.456194,0.939065
0.0301143,0.178931,0.60579,0.373489,0.686544,0.694675,0.00462822,0.9999,0.238732,0.850511,0.00363616,0.422019,0.996944,0.675997,0.992598,0.703033,0.961571,0.748465,0.788375,0.950577
0.0320594,0.993153,0.10197,0.729712,0.414665,0.816689,0.992273,0.994421,0.000196461,0.780005,0.993321,0.998042,0.696083,0.99974,0.986329,0.0528576,0.771303,0.98039,0.785638,0.721635
0.983905,0.745387,0.852075,0.540844,0.364528,0.0176186,0.947843,0.997588,0.576998,0.505357,0.0867911,0.866165,0.905743,0.000201973,0.00204722,0.45692,0.852365,0.39839,0.99667,0.66885
0.00221065,0.790922,0.152997,0.1475,0.999546,0.653693,0.834361,0.565281,0.218139,0.582459,0.000109188,0.305287,0.00807325,0.495108,0.997788,0.32365,0.99989,0.134846,0.861739,0.885175
0.889412,0.082557,0.233723,0.407268,0.621317,0.629112,0.944671,0.497622,0.904003,0.455685,0.118279,0.994385,0.53656,0.9999,0.929596,0.500859,0.00435275,0.00111038,0.405312,0.9999
0.0334931,0.39972,0.000181262,0.998566,0.000588326,0.889946,0.994431,0.999879,0.785411,0.822085,0.61563,0.380514,0.491991,0.711526,0.0262862,0.9999,0.00680961,0.99963,0.9999,0.534512
0.856477,0.674985,0.00409008,0.605438,0.118725,0.536044,0.983676,0.402038,0.472014,0.221745,0.972294,0.674754,0.332123,0.999124,0.940707,0.0973699,0.132492,0.780017,0.892115,0.618872
0.600049,0.806751,0.876102,0.0172999,0.292087,0.966958,0.719219,0.0245594,0.0352424,0.22101,0.976344,0.000944356,0.873832,0.999598,0.691066,0.317726,0.703239,0.0848056,0.99307,0.637382
0.421984,0.754382,0.775767,0.801717,0.0164303,0.9999,0.97873,0.501031,0.813991,0.859855,0.170903,0.380514,0.958067,0.326235,0.999643,0.9999,0.000894246,0.30454,0.979579,0.528457
0.57735,0.753309,0.9999,0.960184,0.616615,0.49973,0.910728,0.877527,0.926224,0.897937,0.0225344,0.0837359,0.0982561,0.562986,0.342954,0.599552,0.740538,0.268738,0.137111,0.999395
0.998094,0.701402,0.700571,0.9999,0.809057,0.783975,0.681966,0.993335,0.670758,0.697358,0.997671,0.00744173,0.470201,0.340406,0.00624454,0.254003,0.448355,0.853926,0.95339,0.596125
0.890403,0.561848,0.239341,0.631292,0.700551,0.919399,0.681966,0.690656,0.0742734,0.614144,0.664879,0.520067,0.242624,0.313651,0.101493,0.816808,0.996986,0.892267,0.0111598,0.762037
0.77597,0.477792,0.706799,0.724173,0.998748,0.273719,0.525587,0.0383119,0.737808,0.989236,0.304901,0.107591,0.995404,0.00455099,0.999769,0.795958,0.378793,0.00807325,0.651937,0.951532
0.995762,0.171555,0.074671,0.853934,0.400738,0.644788,0.220036,0.874938,0.169778,0.678757,0.999331,0.429829,0.149796,0.999818,0.805042,0.553376,0.581082,0.99212,0.998699,0.0839754
0.139426,0.602656,0.577459,0.289946,0.936539,0.999343,0.0138918,0.223772,0.000112624,0.938816,0.0138918,0.999825,0.992774,0.707493,0.59801,0.288852,0.331319,0.834017,0.606848,0.745996
0.997772,0.0230825,0.993575,0.967323,0.713464,0.952631,0.967644,0.28571,0.983569,0.0451107,0.149532,0.524073,0.676326,0.951239,0.509779,0.950599,0.017428,0.548301,0.0549614,0.998985
0.780145,0.111938,0.372299,0.386921,0.99936,0.295627,0.928426,0.555556,0.0284969,0.00140761,0.679534,0.621844,0.256874,0.189241,0.999898,0.829504,0.413714,0.607317,0.36085,0.904696
0.000975574,0.531292,0.593545,0.00381832,0.274018,0.261427,0.000396334,0.999527,0.999007,0.132118,0.027023,0.107591,0.932658,0.575139,0.0817891,0.00964063,0.0399244,0.999686,0.729202,0.978834
0.0120492,0.500382,0.613034,0.956832,0.975917,0.9999,0.35871,0.225848,0.446471,0.990403,0.493268,0.0396382,0.00213991,0.999534,0.580142,0.141287,0.703035,0.99978,0.680017,0.647634
0.935633,0.262491,0.730036,0.955109,0.455015,0.999678,0.978312,0.241298,0.282745,0.999592,0.054168,0.978227,0.949717,0.000727307,0.525521,0.881694,0.0017829,0.550808,0.586655,0.990453
0.997592,0.968146,0.0619211,0.414189,0.0100601,0.527288,0.997415,0.745654,0.459037,0.000280911,0.437669,0.9999,0.891358,0.216595,0.784996,0.717779,0.133242,0.9999,0.0453311,0.9999
0.174521,0.962815,0.846755,0.792931,0.837306,0.992921,0.9999,0.965172,0.939284,0.995016,0.999151,0.993423,0.754283,0.012165,0.998418,0.88523,0.997451,0.243366,0.916232,0.995675
0.9999,0.271855,0.675149,0.905835,0.969444,0.47007,0.362918,0.923288,0.962699,0.230723,0.954627,0.00257307,0.0515557,0.232445,0.932563,0.774799,0.00882411,0.781849,0.562986,0.97526
